rebalance_date,fund,asset,weight
2021-08-02,combined_max_sharpe,EQ_DUK,0.10705866158409026
2021-09-01,combined_max_sharpe,EQ_DUK,0.12383741912292678
2021-10-01,combined_max_sharpe,EQ_DUK,0.027737748657566823
2021-11-01,combined_max_sharpe,EQ_DUK,0.0
2021-12-01,combined_max_sharpe,EQ_DUK,0.0
2022-01-03,combined_max_sharpe,EQ_DUK,0.0
2022-02-01,combined_max_sharpe,EQ_DUK,2.3234551481950888e-15
2022-03-01,combined_max_sharpe,EQ_DUK,0.0
2022-04-01,combined_max_sharpe,EQ_DUK,0.0
2022-05-02,combined_max_sharpe,EQ_DUK,0.0
2022-06-01,combined_max_sharpe,EQ_DUK,1.929407169255277e-15
2022-07-01,combined_max_sharpe,EQ_DUK,7.395419708923246e-15
2022-08-01,combined_max_sharpe,EQ_DUK,0.0
2022-09-01,combined_max_sharpe,EQ_DUK,0.0
2022-10-03,combined_max_sharpe,EQ_DUK,0.0
2022-11-01,combined_max_sharpe,EQ_DUK,8.117804670220087e-16
2022-12-01,combined_max_sharpe,EQ_DUK,1.1814425274325813e-16
2023-01-03,combined_max_sharpe,EQ_DUK,2.785838457347953e-17
2023-02-01,combined_max_sharpe,EQ_DUK,3.908403846274289e-18
2023-03-01,combined_max_sharpe,EQ_DUK,0.0
2023-04-03,combined_max_sharpe,EQ_DUK,0.0
2023-05-01,combined_max_sharpe,EQ_DUK,6.544637630754763e-16
2023-06-01,combined_max_sharpe,EQ_DUK,1.5179837945156582e-16
2023-07-03,combined_max_sharpe,EQ_DUK,1.20840370113423e-16
2023-08-01,combined_max_sharpe,EQ_DUK,9.272944463785171e-17
2023-09-01,combined_max_sharpe,EQ_DUK,0.0
2023-10-02,combined_max_sharpe,EQ_DUK,1.7678889225158796e-16
2023-11-01,combined_max_sharpe,EQ_DUK,0.0
2023-12-01,combined_max_sharpe,EQ_DUK,2.5490688770052066e-17
2021-01-04,combined_max_sharpe,EQ_EA,1.0888903265261825e-16
2021-02-01,combined_max_sharpe,EQ_EA,1.4920989036082942e-16
2021-03-01,combined_max_sharpe,EQ_EA,1.7064269762558388e-17
2021-04-01,combined_max_sharpe,EQ_EA,0.08369395899907879
2021-05-03,combined_max_sharpe,EQ_EA,0.0
2021-06-01,combined_max_sharpe,EQ_EA,0.0
2021-07-01,combined_max_sharpe,EQ_EA,0.0
2021-08-02,combined_max_sharpe,EQ_EA,3.1160346067296847e-17
2021-09-01,combined_max_sharpe,EQ_EA,1.3723277714814378e-16
2021-10-01,combined_max_sharpe,EQ_EA,0.01884092195037754
2021-11-01,combined_max_sharpe,EQ_EA,0.0034513074915983183
2021-12-01,combined_max_sharpe,EQ_EA,1.6181895709884684e-17
2022-01-03,combined_max_sharpe,EQ_EA,0.0
2022-02-01,combined_max_sharpe,EQ_EA,0.0
2022-03-01,combined_max_sharpe,EQ_EA,2.078788294869912e-18
2022-04-01,combined_max_sharpe,EQ_EA,1.275520479689527e-16
2022-05-02,combined_max_sharpe,EQ_EA,0.0
2022-06-01,combined_max_sharpe,EQ_EA,0.0
2022-07-01,combined_max_sharpe,EQ_EA,0.0
2022-08-01,combined_max_sharpe,EQ_EA,0.0
2022-09-01,combined_max_sharpe,EQ_EA,2.4178690807283676e-16
2022-10-03,combined_max_sharpe,EQ_EA,3.587262185887419e-18
2022-11-01,combined_max_sharpe,EQ_EA,2.7264580247986794e-16
2022-12-01,combined_max_sharpe,EQ_EA,7.406325178866318e-17
2023-01-03,combined_max_sharpe,EQ_EA,1.1982344926139645e-16
2023-02-01,combined_max_sharpe,EQ_EA,0.0
2023-03-01,combined_max_sharpe,EQ_EA,1.0831130287379757e-17
2023-04-03,combined_max_sharpe,EQ_EA,0.0
2023-05-01,combined_max_sharpe,EQ_EA,9.007717775834995e-16
2023-06-01,combined_max_sharpe,EQ_EA,3.2145404952847736e-16
2023-07-03,combined_max_sharpe,EQ_EA,1.5495289887407757e-16
2023-08-01,combined_max_sharpe,EQ_EA,0.0
2023-09-01,combined_max_sharpe,EQ_EA,0.0
2023-10-02,combined_max_sharpe,EQ_EA,0.0
2023-11-01,combined_max_sharpe,EQ_EA,0.0
2023-12-01,combined_max_sharpe,EQ_EA,0.0
2021-01-04,combined_max_sharpe,EQ_GE,1.1319717226230881e-17
2021-02-01,combined_max_sharpe,EQ_GE,0.0
2021-03-01,combined_max_sharpe,EQ_GE,4.464085374671387e-18
2021-04-01,combined_max_sharpe,EQ_GE,1.0362187355917191e-16
2021-05-03,combined_max_sharpe,EQ_GE,4.587879187601565e-17
2021-06-01,combined_max_sharpe,EQ_GE,0.06928512080708674
2021-07-01,combined_max_sharpe,EQ_GE,0.10275511959030852
2021-08-02,combined_max_sharpe,EQ_GE,0.09117763201704639
2021-09-01,combined_max_sharpe,EQ_GE,0.07818552966037186
2021-10-01,combined_max_sharpe,EQ_GE,0.1380708972899958
2021-11-01,combined_max_sharpe,EQ_GE,6.248938081284279e-17
2021-12-01,combined_max_sharpe,EQ_GE,9.399792133481443e-18
2022-01-03,combined_max_sharpe,EQ_GE,1.7507349527332313e-17
2022-02-01,combined_max_sharpe,EQ_GE,0.0
2022-03-01,combined_max_sharpe,EQ_GE,1.1334728563469402e-16
2022-04-01,combined_max_sharpe,EQ_GE,5.645365056949446e-17
2022-05-02,combined_max_sharpe,EQ_GE,2.6701312428541686e-16
2022-06-01,combined_max_sharpe,EQ_GE,8.290988607913375e-17
2022-07-01,combined_max_sharpe,EQ_GE,0.0
2022-08-01,combined_max_sharpe,EQ_GE,0.0
2022-09-01,combined_max_sharpe,EQ_GE,1.6222217033723587e-16
2022-10-03,combined_max_sharpe,EQ_GE,1.8066221337497484e-17
2022-11-01,combined_max_sharpe,EQ_GE,0.0
2022-12-01,combined_max_sharpe,EQ_GE,2.1710617370894575e-16
2023-01-03,combined_max_sharpe,EQ_GE,4.1772513507788433e-17
2023-02-01,combined_max_sharpe,EQ_GE,1.1772657948262404e-16
2023-03-01,combined_max_sharpe,EQ_GE,2.1516733814475874e-16
2023-04-03,combined_max_sharpe,EQ_GE,0.1999999999999183
2023-05-01,combined_max_sharpe,EQ_GE,0.19999999999996032
2023-06-01,combined_max_sharpe,EQ_GE,0.1999999999999989
2023-07-03,combined_max_sharpe,EQ_GE,0.1999999999999992
2023-08-01,combined_max_sharpe,EQ_GE,0.19999999999999965
2023-09-01,combined_max_sharpe,EQ_GE,0.19999999999999962
2023-10-02,combined_max_sharpe,EQ_GE,0.1999999999999993
2023-11-01,combined_max_sharpe,EQ_GE,0.1999999999999997
2023-12-01,combined_max_sharpe,EQ_GE,0.1999999999999997
2021-01-04,combined_max_sharpe,EQ_GILD,3.104289760383994e-17
2021-02-01,combined_max_sharpe,EQ_GILD,0.0
2021-03-01,combined_max_sharpe,EQ_GILD,0.0
2021-04-01,combined_max_sharpe,EQ_GILD,4.067761744178327e-17
2021-05-03,combined_max_sharpe,EQ_GILD,0.0
2021-06-01,combined_max_sharpe,EQ_GILD,4.033020161903267e-17
2021-07-01,combined_max_sharpe,EQ_GILD,0.0
2021-08-02,combined_max_sharpe,EQ_GILD,0.0
2021-09-01,combined_max_sharpe,EQ_GILD,0.0
2021-10-01,combined_max_sharpe,EQ_GILD,0.007959861166349082
2021-11-01,combined_max_sharpe,EQ_GILD,0.0
2021-12-01,combined_max_sharpe,EQ_GILD,0.08461428756143717
2022-01-03,combined_max_sharpe,EQ_GILD,0.12216172081054334
2022-02-01,combined_max_sharpe,EQ_GILD,1.9782724253137914e-17
2022-03-01,combined_max_sharpe,EQ_GILD,0.0
2022-04-01,combined_max_sharpe,EQ_GILD,0.0
2022-05-02,combined_max_sharpe,EQ_GILD,0.0
2022-06-01,combined_max_sharpe,EQ_GILD,0.0
2022-07-01,combined_max_sharpe,EQ_GILD,0.0
2022-08-01,combined_max_sharpe,EQ_GILD,0.0
2022-09-01,combined_max_sharpe,EQ_GILD,7.320192149383227e-17
2022-10-03,combined_max_sharpe,EQ_GILD,0.0
2022-11-01,combined_max_sharpe,EQ_GILD,0.13633034151993534
2022-12-01,combined_max_sharpe,EQ_GILD,0.0509427432812448
2023-01-03,combined_max_sharpe,EQ_GILD,0.10749820067151376
2023-02-01,combined_max_sharpe,EQ_GILD,0.19039837349741104
2023-03-01,combined_max_sharpe,EQ_GILD,0.1999999999999992
2023-04-03,combined_max_sharpe,EQ_GILD,0.1999999999999183
2023-05-01,combined_max_sharpe,EQ_GILD,0.1999999999999623
2023-06-01,combined_max_sharpe,EQ_GILD,0.15138347407758626
2023-07-03,combined_max_sharpe,EQ_GILD,0.13203658568165447
2023-08-01,combined_max_sharpe,EQ_GILD,0.10973391433566486
2023-09-01,combined_max_sharpe,EQ_GILD,0.03228614768074565
2023-10-02,combined_max_sharpe,EQ_GILD,0.0
2023-11-01,combined_max_sharpe,EQ_GILD,0.0
2023-12-01,combined_max_sharpe,EQ_GILD,0.0
2021-01-04,combined_max_sharpe,EQ_GS,0.0
2021-02-01,combined_max_sharpe,EQ_GS,0.0
2021-03-01,combined_max_sharpe,EQ_GS,9.529747837532541e-18
2021-04-01,combined_max_sharpe,EQ_GS,0.025514717817642776
2021-05-03,combined_max_sharpe,EQ_GS,0.0
2021-06-01,combined_max_sharpe,EQ_GS,0.0
2021-07-01,combined_max_sharpe,EQ_GS,0.15327575837587637
2021-08-02,combined_max_sharpe,EQ_GS,0.11878531698341295
2021-09-01,combined_max_sharpe,EQ_GS,0.17980695653490555
2021-10-01,combined_max_sharpe,EQ_GS,0.02570212297719008
2021-11-01,combined_max_sharpe,EQ_GS,0.1693345743248746
2021-12-01,combined_max_sharpe,EQ_GS,0.11739892286471132
2022-01-03,combined_max_sharpe,EQ_GS,0.0
2022-02-01,combined_max_sharpe,EQ_GS,0.0
2022-03-01,combined_max_sharpe,EQ_GS,9.453992507934742e-17
2022-04-01,combined_max_sharpe,EQ_GS,2.0726428317773975e-16
2022-05-02,combined_max_sharpe,EQ_GS,9.966937391564695e-17
2022-06-01,combined_max_sharpe,EQ_GS,1.5874886965903055e-16
2022-07-01,combined_max_sharpe,EQ_GS,0.0
2022-08-01,combined_max_sharpe,EQ_GS,0.0
2022-09-01,combined_max_sharpe,EQ_GS,1.4918147497269836e-16
2022-10-03,combined_max_sharpe,EQ_GS,2.174473093979458e-16
2022-11-01,combined_max_sharpe,EQ_GS,0.0
2022-12-01,combined_max_sharpe,EQ_GS,0.0
2023-01-03,combined_max_sharpe,EQ_GS,1.0647603347665593e-16
2023-02-01,combined_max_sharpe,EQ_GS,0.0
2023-03-01,combined_max_sharpe,EQ_GS,0.0
2023-04-03,combined_max_sharpe,EQ_GS,0.0
2023-05-01,combined_max_sharpe,EQ_GS,2.937426769808978e-15
2023-06-01,combined_max_sharpe,EQ_GS,1.6763891520274538e-16
2023-07-03,combined_max_sharpe,EQ_GS,7.600766497568104e-17
2023-08-01,combined_max_sharpe,EQ_GS,0.0
2023-09-01,combined_max_sharpe,EQ_GS,1.0376142918574448e-16
2023-10-02,combined_max_sharpe,EQ_GS,0.0
2023-11-01,combined_max_sharpe,EQ_GS,0.0
2023-12-01,combined_max_sharpe,EQ_GS,0.0
2021-01-04,combined_max_sharpe,EQ_INTC,0.0
2021-02-01,combined_max_sharpe,EQ_INTC,0.0
2021-03-01,combined_max_sharpe,EQ_INTC,1.66547743014989e-17
2021-04-01,combined_max_sharpe,EQ_INTC,4.050733388314636e-17
2021-05-03,combined_max_sharpe,EQ_INTC,8.138952292961201e-17
2021-06-01,combined_max_sharpe,EQ_INTC,7.341045693764597e-17
2021-07-01,combined_max_sharpe,EQ_INTC,0.0
2021-08-02,combined_max_sharpe,EQ_INTC,0.0
2021-09-01,combined_max_sharpe,EQ_INTC,8.176974037839299e-17
2021-10-01,combined_max_sharpe,EQ_INTC,4.7129839940677443e-17
2021-11-01,combined_max_sharpe,EQ_INTC,0.0
2021-12-01,combined_max_sharpe,EQ_INTC,0.0
2022-01-03,combined_max_sharpe,EQ_INTC,4.128238632502718e-17
2022-02-01,combined_max_sharpe,EQ_INTC,0.0
2022-03-01,combined_max_sharpe,EQ_INTC,0.0
2022-04-01,combined_max_sharpe,EQ_INTC,3.020158527412263e-16
2022-05-02,combined_max_sharpe,EQ_INTC,1.142123836429095e-16
2022-06-01,combined_max_sharpe,EQ_INTC,7.419755729893564e-17
2022-07-01,combined_max_sharpe,EQ_INTC,0.0
2022-08-01,combined_max_sharpe,EQ_INTC,0.0
2022-09-01,combined_max_sharpe,EQ_INTC,0.0
2022-10-03,combined_max_sharpe,EQ_INTC,0.0
2022-11-01,combined_max_sharpe,EQ_INTC,0.0
2022-12-01,combined_max_sharpe,EQ_INTC,4.133745967241786e-16
2023-01-03,combined_max_sharpe,EQ_INTC,0.0
2023-02-01,combined_max_sharpe,EQ_INTC,0.0
2023-03-01,combined_max_sharpe,EQ_INTC,1.8756386136340569e-16
2023-04-03,combined_max_sharpe,EQ_INTC,0.0
2023-05-01,combined_max_sharpe,EQ_INTC,3.023320206764336e-15
2023-06-01,combined_max_sharpe,EQ_INTC,0.0
2023-07-03,combined_max_sharpe,EQ_INTC,0.0
2023-08-01,combined_max_sharpe,EQ_INTC,0.0
2023-09-01,combined_max_sharpe,EQ_INTC,0.0
2023-10-02,combined_max_sharpe,EQ_INTC,1.844806695511149e-17
2023-11-01,combined_max_sharpe,EQ_INTC,8.69961730650039e-17
2023-12-01,combined_max_sharpe,EQ_INTC,0.07002311532387966
2021-01-04,combined_max_sharpe,EQ_KO,9.136853194255635e-17
2021-02-01,combined_max_sharpe,EQ_KO,6.787608989004708e-17
2021-03-01,combined_max_sharpe,EQ_KO,4.2627144507529327e-17
2021-04-01,combined_max_sharpe,EQ_KO,6.157205995908973e-17
2021-05-03,combined_max_sharpe,EQ_KO,0.0
2021-06-01,combined_max_sharpe,EQ_KO,3.090961146923761e-17
2021-07-01,combined_max_sharpe,EQ_KO,0.0
2021-08-02,combined_max_sharpe,EQ_KO,1.6832907843431092e-16
2021-09-01,combined_max_sharpe,EQ_KO,1.4085965323081395e-16
2021-10-01,combined_max_sharpe,EQ_KO,0.0
2021-11-01,combined_max_sharpe,EQ_KO,4.183370410136911e-17
2021-12-01,combined_max_sharpe,EQ_KO,8.104051164713544e-17
2022-01-03,combined_max_sharpe,EQ_KO,0.0
2022-02-01,combined_max_sharpe,EQ_KO,0.02902050801043932
2022-03-01,combined_max_sharpe,EQ_KO,0.08293855424763429
2022-04-01,combined_max_sharpe,EQ_KO,1.6058731317055824e-17
2022-05-02,combined_max_sharpe,EQ_KO,0.03254211781899908
2022-06-01,combined_max_sharpe,EQ_KO,0.0
2022-07-01,combined_max_sharpe,EQ_KO,0.1999999999999973
2022-08-01,combined_max_sharpe,EQ_KO,0.07999672522652393
2022-09-01,combined_max_sharpe,EQ_KO,0.039543815259300646
2022-10-03,combined_max_sharpe,EQ_KO,6.121089757164992e-16
2022-11-01,combined_max_sharpe,EQ_KO,2.667694435497289e-16
2022-12-01,combined_max_sharpe,EQ_KO,0.018415147822211365
2023-01-03,combined_max_sharpe,EQ_KO,9.092106118222453e-16
2023-02-01,combined_max_sharpe,EQ_KO,2.9368537702076526e-16
2023-03-01,combined_max_sharpe,EQ_KO,7.33661854441604e-17
2023-04-03,combined_max_sharpe,EQ_KO,8.077570551234615e-15
2023-05-01,combined_max_sharpe,EQ_KO,6.135970995002967e-16
2023-06-01,combined_max_sharpe,EQ_KO,0.0
2023-07-03,combined_max_sharpe,EQ_KO,1.2013547926073188e-17
2023-08-01,combined_max_sharpe,EQ_KO,0.0
2023-09-01,combined_max_sharpe,EQ_KO,1.593747624471845e-16
2023-10-02,combined_max_sharpe,EQ_KO,0.0
2023-11-01,combined_max_sharpe,EQ_KO,1.8595545911791974e-16
2023-12-01,combined_max_sharpe,EQ_KO,3.4581227176526976e-17
2021-01-04,combined_max_sharpe,EQ_MMM,0.0
2021-02-01,combined_max_sharpe,EQ_MMM,9.223901106437929e-17
2021-03-01,combined_max_sharpe,EQ_MMM,0.0
2021-04-01,combined_max_sharpe,EQ_MMM,4.260893834464957e-17
2021-05-03,combined_max_sharpe,EQ_MMM,4.58800829650111e-17
2021-06-01,combined_max_sharpe,EQ_MMM,0.0
2021-07-01,combined_max_sharpe,EQ_MMM,0.0
2021-08-02,combined_max_sharpe,EQ_MMM,1.2416564744011947e-16
2021-09-01,combined_max_sharpe,EQ_MMM,0.0
2021-10-01,combined_max_sharpe,EQ_MMM,4.624939692453988e-17
2021-11-01,combined_max_sharpe,EQ_MMM,0.0
2021-12-01,combined_max_sharpe,EQ_MMM,6.937417810369916e-17
2022-01-03,combined_max_sharpe,EQ_MMM,7.092145381389025e-18
2022-02-01,combined_max_sharpe,EQ_MMM,0.0
2022-03-01,combined_max_sharpe,EQ_MMM,0.0
2022-04-01,combined_max_sharpe,EQ_MMM,0.0
2022-05-02,combined_max_sharpe,EQ_MMM,2.2133249313151114e-16
2022-06-01,combined_max_sharpe,EQ_MMM,5.406424251717409e-17
2022-07-01,combined_max_sharpe,EQ_MMM,0.0
2022-08-01,combined_max_sharpe,EQ_MMM,5.599578825230121e-17
2022-09-01,combined_max_sharpe,EQ_MMM,5.446364356533316e-17
2022-10-03,combined_max_sharpe,EQ_MMM,0.0
2022-11-01,combined_max_sharpe,EQ_MMM,3.276386897232599e-16
2022-12-01,combined_max_sharpe,EQ_MMM,0.0
2023-01-03,combined_max_sharpe,EQ_MMM,0.0
2023-02-01,combined_max_sharpe,EQ_MMM,0.0
2023-03-01,combined_max_sharpe,EQ_MMM,7.833660646017137e-17
2023-04-03,combined_max_sharpe,EQ_MMM,0.0
2023-05-01,combined_max_sharpe,EQ_MMM,1.7161706384673972e-15
2023-06-01,combined_max_sharpe,EQ_MMM,0.0
2023-07-03,combined_max_sharpe,EQ_MMM,0.0
2023-08-01,combined_max_sharpe,EQ_MMM,0.0
2023-09-01,combined_max_sharpe,EQ_MMM,2.952900308097927e-17
2023-10-02,combined_max_sharpe,EQ_MMM,5.675478780247639e-17
2023-11-01,combined_max_sharpe,EQ_MMM,1.5119781781500298e-16
2023-12-01,combined_max_sharpe,EQ_MMM,0.0
2021-01-04,combined_max_sharpe,EQ_MRK,5.665374483402662e-17
2021-02-01,combined_max_sharpe,EQ_MRK,5.831676016732903e-17
2021-03-01,combined_max_sharpe,EQ_MRK,9.129685204049338e-18
2021-04-01,combined_max_sharpe,EQ_MRK,0.0
2021-05-03,combined_max_sharpe,EQ_MRK,8.931258739926795e-17
2021-06-01,combined_max_sharpe,EQ_MRK,5.020191074566458e-17
2021-07-01,combined_max_sharpe,EQ_MRK,0.0
2021-08-02,combined_max_sharpe,EQ_MRK,3.759357815893902e-18
2021-09-01,combined_max_sharpe,EQ_MRK,0.0
2021-10-01,combined_max_sharpe,EQ_MRK,1.1872399123108316e-17
2021-11-01,combined_max_sharpe,EQ_MRK,0.03042930167124966
2021-12-01,combined_max_sharpe,EQ_MRK,6.622154025738028e-17
2022-01-03,combined_max_sharpe,EQ_MRK,4.9867531818365584e-17
2022-02-01,combined_max_sharpe,EQ_MRK,0.0
2022-03-01,combined_max_sharpe,EQ_MRK,2.8972355468505207e-16
2022-04-01,combined_max_sharpe,EQ_MRK,0.0
2022-05-02,combined_max_sharpe,EQ_MRK,0.08038852687355236
2022-06-01,combined_max_sharpe,EQ_MRK,0.14881692770324775
2022-07-01,combined_max_sharpe,EQ_MRK,0.11249614509205308
2022-08-01,combined_max_sharpe,EQ_MRK,0.09798401531458009
2022-09-01,combined_max_sharpe,EQ_MRK,0.04942316039736255
2022-10-03,combined_max_sharpe,EQ_MRK,0.14764687894370643
2022-11-01,combined_max_sharpe,EQ_MRK,0.04322587931198059
2022-12-01,combined_max_sharpe,EQ_MRK,0.19999999999999335
2023-01-03,combined_max_sharpe,EQ_MRK,0.1999999999999984
2023-02-01,combined_max_sharpe,EQ_MRK,0.19999999999999962
2023-03-01,combined_max_sharpe,EQ_MRK,0.19999999999999923
2023-04-03,combined_max_sharpe,EQ_MRK,0.1999999999999183
2023-05-01,combined_max_sharpe,EQ_MRK,0.19999999999993678
2023-06-01,combined_max_sharpe,EQ_MRK,0.1999999999999989
2023-07-03,combined_max_sharpe,EQ_MRK,0.1999999999999992
2023-08-01,combined_max_sharpe,EQ_MRK,0.1999999999999996
2023-09-01,combined_max_sharpe,EQ_MRK,0.19999999999999962
2023-10-02,combined_max_sharpe,EQ_MRK,0.19999999999999782
2023-11-01,combined_max_sharpe,EQ_MRK,0.16859730208677556
2023-12-01,combined_max_sharpe,EQ_MRK,0.0
2021-01-04,combined_max_sharpe,EQ_MS,0.0
2021-02-01,combined_max_sharpe,EQ_MS,0.0
2021-03-01,combined_max_sharpe,EQ_MS,0.0
2021-04-01,combined_max_sharpe,EQ_MS,0.12226876000832985
2021-05-03,combined_max_sharpe,EQ_MS,0.11996756387672428
2021-06-01,combined_max_sharpe,EQ_MS,0.13473626064870575
2021-07-01,combined_max_sharpe,EQ_MS,1.587503264150016e-15
2021-08-02,combined_max_sharpe,EQ_MS,0.012346578605278928
2021-09-01,combined_max_sharpe,EQ_MS,0.0
2021-10-01,combined_max_sharpe,EQ_MS,0.15627552686935717
2021-11-01,combined_max_sharpe,EQ_MS,1.653602067496785e-16
2021-12-01,combined_max_sharpe,EQ_MS,0.0
2022-01-03,combined_max_sharpe,EQ_MS,2.839529076042695e-17
2022-02-01,combined_max_sharpe,EQ_MS,0.0
2022-03-01,combined_max_sharpe,EQ_MS,9.70473630525226e-17
2022-04-01,combined_max_sharpe,EQ_MS,1.2762977465790124e-17
2022-05-02,combined_max_sharpe,EQ_MS,0.0
2022-06-01,combined_max_sharpe,EQ_MS,1.5689910919635827e-16
2022-07-01,combined_max_sharpe,EQ_MS,0.0
2022-08-01,combined_max_sharpe,EQ_MS,9.717642455153299e-17
2022-09-01,combined_max_sharpe,EQ_MS,2.532215234453928e-16
2022-10-03,combined_max_sharpe,EQ_MS,0.0
2022-11-01,combined_max_sharpe,EQ_MS,0.0
2022-12-01,combined_max_sharpe,EQ_MS,0.0
2023-01-03,combined_max_sharpe,EQ_MS,0.0
2023-02-01,combined_max_sharpe,EQ_MS,0.0
2023-03-01,combined_max_sharpe,EQ_MS,0.0
2023-04-03,combined_max_sharpe,EQ_MS,0.0
2023-05-01,combined_max_sharpe,EQ_MS,3.506491853919252e-15
2023-06-01,combined_max_sharpe,EQ_MS,0.0
2023-07-03,combined_max_sharpe,EQ_MS,0.0
2023-08-01,combined_max_sharpe,EQ_MS,8.956793386689444e-17
2023-09-01,combined_max_sharpe,EQ_MS,4.091363787186236e-17
2023-10-02,combined_max_sharpe,EQ_MS,5.90569440288507e-17
2023-11-01,combined_max_sharpe,EQ_MS,0.0
2023-12-01,combined_max_sharpe,EQ_MS,0.0
2021-01-04,combined_max_sharpe,EQ_NEE,4.040344916733376e-17
2021-02-01,combined_max_sharpe,EQ_NEE,8.216964491505558e-18
2021-03-01,combined_max_sharpe,EQ_NEE,4.2587593426903886e-17
2021-04-01,combined_max_sharpe,EQ_NEE,5.129496156039171e-17
2021-05-03,combined_max_sharpe,EQ_NEE,0.0
2021-06-01,combined_max_sharpe,EQ_NEE,7.52323834067161e-17
2021-07-01,combined_max_sharpe,EQ_NEE,0.0
2021-08-02,combined_max_sharpe,EQ_NEE,9.063361779477022e-17
2021-09-01,combined_max_sharpe,EQ_NEE,0.0
2021-10-01,combined_max_sharpe,EQ_NEE,1.2376959654205086e-16
2021-11-01,combined_max_sharpe,EQ_NEE,0.0
2021-12-01,combined_max_sharpe,EQ_NEE,1.3556891914396645e-16
2022-01-03,combined_max_sharpe,EQ_NEE,0.0
2022-02-01,combined_max_sharpe,EQ_NEE,1.9497014143574787e-16
2022-03-01,combined_max_sharpe,EQ_NEE,2.0523328114682356e-17
2022-04-01,combined_max_sharpe,EQ_NEE,0.0
2022-05-02,combined_max_sharpe,EQ_NEE,0.0
2022-06-01,combined_max_sharpe,EQ_NEE,0.0
2022-07-01,combined_max_sharpe,EQ_NEE,2.8009906044429728e-15
2022-08-01,combined_max_sharpe,EQ_NEE,0.0
2022-09-01,combined_max_sharpe,EQ_NEE,0.0
2022-10-03,combined_max_sharpe,EQ_NEE,0.0
2022-11-01,combined_max_sharpe,EQ_NEE,3.790386947893016e-16
2022-12-01,combined_max_sharpe,EQ_NEE,0.0
2023-01-03,combined_max_sharpe,EQ_NEE,2.545566901417602e-16
2023-02-01,combined_max_sharpe,EQ_NEE,0.0
2023-03-01,combined_max_sharpe,EQ_NEE,6.911478204323726e-17
2023-04-03,combined_max_sharpe,EQ_NEE,0.0
2023-05-01,combined_max_sharpe,EQ_NEE,1.5595387218944084e-15
2023-06-01,combined_max_sharpe,EQ_NEE,6.731187222107393e-17
2023-07-03,combined_max_sharpe,EQ_NEE,6.344743691732069e-17
2023-08-01,combined_max_sharpe,EQ_NEE,6.989176958477613e-17
2023-09-01,combined_max_sharpe,EQ_NEE,5.533916584699052e-17
2023-10-02,combined_max_sharpe,EQ_NEE,1.1044997327179072e-16
2023-11-01,combined_max_sharpe,EQ_NEE,1.0830814571210393e-16
2023-12-01,combined_max_sharpe,EQ_NEE,0.0
2021-01-04,combined_max_sharpe,EQ_NEM,0.1566066268227759
2021-02-01,combined_max_sharpe,EQ_NEM,0.09903208386242436
2021-03-01,combined_max_sharpe,EQ_NEM,1.3986385471203228e-16
2021-04-01,combined_max_sharpe,EQ_NEM,1.368867599818424e-16
2021-05-03,combined_max_sharpe,EQ_NEM,4.121805376226755e-17
2021-06-01,combined_max_sharpe,EQ_NEM,1.3439742156898652e-18
2021-07-01,combined_max_sharpe,EQ_NEM,0.0
2021-08-02,combined_max_sharpe,EQ_NEM,9.473023773873598e-17
2021-09-01,combined_max_sharpe,EQ_NEM,1.9174729478223581e-16
2021-10-01,combined_max_sharpe,EQ_NEM,2.4721833609237805e-17
2021-11-01,combined_max_sharpe,EQ_NEM,1.0894050200808423e-16
2021-12-01,combined_max_sharpe,EQ_NEM,0.0
2022-01-03,combined_max_sharpe,EQ_NEM,4.74403948748995e-18
2022-02-01,combined_max_sharpe,EQ_NEM,0.0
2022-03-01,combined_max_sharpe,EQ_NEM,0.01766556675071455
2022-04-01,combined_max_sharpe,EQ_NEM,0.06311637913202592
2022-05-02,combined_max_sharpe,EQ_NEM,0.0
2022-06-01,combined_max_sharpe,EQ_NEM,2.5235375706416918e-17
2022-07-01,combined_max_sharpe,EQ_NEM,1.014116335207533e-16
2022-08-01,combined_max_sharpe,EQ_NEM,6.949853181001523e-17
2022-09-01,combined_max_sharpe,EQ_NEM,1.3626503846124252e-16
2022-10-03,combined_max_sharpe,EQ_NEM,0.0
2022-11-01,combined_max_sharpe,EQ_NEM,3.5286124805187023e-16
2022-12-01,combined_max_sharpe,EQ_NEM,1.0770012321048056e-16
2023-01-03,combined_max_sharpe,EQ_NEM,0.0
2023-02-01,combined_max_sharpe,EQ_NEM,0.0
2023-03-01,combined_max_sharpe,EQ_NEM,8.018031011669972e-17
2023-04-03,combined_max_sharpe,EQ_NEM,0.0
2023-05-01,combined_max_sharpe,EQ_NEM,1.6224528145646076e-15
2023-06-01,combined_max_sharpe,EQ_NEM,0.0
2023-07-03,combined_max_sharpe,EQ_NEM,0.0
2023-08-01,combined_max_sharpe,EQ_NEM,7.696261145463655e-17
2023-09-01,combined_max_sharpe,EQ_NEM,1.2839084329200122e-17
2023-10-02,combined_max_sharpe,EQ_NEM,4.856324466614337e-17
2023-11-01,combined_max_sharpe,EQ_NEM,4.786037065896239e-17
2023-12-01,combined_max_sharpe,EQ_NEM,1.6569856112647587e-17
2021-01-04,combined_max_sharpe,EQ_NKE,1.0282056223115157e-16
2021-02-01,combined_max_sharpe,EQ_NKE,6.218147643831474e-17
